Name	Formula	Alpha	Reference_Alpha	ZPR	Reference_ZPR	Error
mp-8426              	 K2Se                 	1.957596459616632	2.402115	-41.03285705007823	-49.025587	-16.303180520657047
mp-8430              	 KLiS                 	1.5602558635041206	2.060534	-63.67151489229214	-75.009673	-15.115594634985102
mp-8446              	 K2CuP                	1.0426182202860874	1.543653	-26.043598720711014	-32.097471	-18.860901157256237
mp-8452              	 NaLiS                	1.4476427841668054	1.978953	-61.601252255945816	-73.044952	-15.666653794302142
mp-8454              	 KF                   	4.623611364150578	5.69283	-193.09551145956462	-220.461526	-12.413056843503558
mp-8455              	 CsF                  	6.731978234604069	8.27298	-217.14949214684506	-232.671619	-6.6712592278626515
mp-8459              	 CdSO4                	1.8143661087512153	3.93258	-152.87246941126793	-151.812742	0.6980490552419789
mp-856               	 SnO2                 	0.7307873330108906	1.002339	-54.81835452283339	-64.965906	-15.61981060830063
mp-8579              	 Ba(AgS)2             	0.4907977469992044	0.60507	-14.04281283245745	-16.794186	-16.382890885825308
mp-8615              	 NbBO4                	2.620074901348641	3.69665	-295.8971337429241	-346.058237	-14.494988962530003
mp-861937            	 Ba2AsAu              	0.18286237760568677	0.231383	-3.1238661147232007	-3.93752	-20.66412069721041
mp-862631            	 Ba2SbAu              	0.2104522444454026	0.275163	-3.107493949364088	-3.848645	-19.257454263407297
mp-862947            	 Ba2BiAu              	0.15142180504464234	0.204221	-1.8031156731265363	-2.262972	-20.32090219735214
mp-864954            	 MgMoN2               	0.4224032100110626	0.368354	-27.867170701005016	-23.451903	18.826905863481585
mp-865185            	 Mg(BeAs)2            	0.36819413375316706	0.487091	-16.211371802698654	-18.85579	-14.024435981209724
mp-865427            	 KSrCO3F              	3.8903078814137504	7.433183	-263.79398603066124	-236.42065	11.578233978572197
mp-8658              	 CsNaSe               	1.6278860118271954	2.202548	-32.3412000027396	-37.567231	-13.91114239231633
mp-866132            	 Na2TlSb              	0.24355195790450807	0.320992	-2.5556055709822645	-2.876506	-11.155910295954033
mp-866141            	 TiFe2Si              	0.17730047428431517	0.209415	-8.775846569839072	-10.316406	-14.933101994637754
mp-866291            	 AgBr                 	0.7027091975518824	0.874886	-12.203678971766497	-15.058212	-18.95665320845199
mp-867169            	 Sr2SnHg              	0.028672968243837152	0.039485	-0.3730673620425033	-0.457302	-18.419914620425168
mp-867193            	 Sr2BiAu              	0.10005795197772588	0.130764	-1.4312235667979125	-1.819491	-21.339343431876685
mp-867194            	 Sr(MgAs)2            	0.6690888975399799	0.803116	-20.640395909325026	-22.38728	-7.803020691548839
mp-867203            	 Sr2CdAs2             	0.25928953966009577	0.316569	-5.936526663902915	-7.111054	-16.516923315405645
mp-867261            	 RbSrCO3F             	2.9473425491282983	5.217148	-209.85869674485724	-194.132117	8.100967520411498
mp-867300            	 Rb2Hf2O5             	2.073328685510607	2.900591	-159.15503685233006	-194.86616	-18.325974683172262
mp-867335            	 K2SbAu               	0.98240742028107	1.473046	-14.694638252580646	-18.770275	-21.71325005850663
mp-867339            	 CsK2Bi               	0.3784366920105711	0.494789	-3.422429143115293	-4.062985	-15.765646609197601
mp-867699            	 Li4TiS4              	1.4644515308277608	1.83895	-82.54713252473961	-96.962263	-14.866743028945587
mp-867730            	 Cs2SnO3              	2.1224512634695802	3.806858	-99.6687508332978	-102.299566	-2.571677739768898
mp-8697              	 ScBO3                	2.560948014386832	3.725826	-270.9256131350468	-292.226893	-7.289294851091355
mp-8703              	 Na3SbSe4             	1.424865315292509	1.944071	-31.00842556947023	-35.705569	-13.155212371856523
mp-8724              	 K2TeO3               	4.4340367410245625	11.273986	-227.42191417906028	-281.981853	-19.34874114787086
mp-8751              	 RbLiS                	1.4716719701822294	1.976999	-56.864165850561456	-66.409845	-14.373891626216787
mp-8752              	 Na4CdP2              	0.5342594095448765	0.69837	-17.276035383145015	-19.883118	-13.112041164041703
mp-8753              	 K4HgP2               	1.0400524511345113	1.48293	-28.4956656659884	-30.985667	-8.035977841017909
mp-8756              	 KLiSe                	1.3292489153877198	1.791809	-42.668746164923256	-49.689635	-14.129483613789368
mp-8759              	 Cs2ZrO3              	2.912730336622679	5.184621	-163.33966413700176	-165.349804	-1.2156892928631737
mp-8789              	 Ca4As2O              	0.8553053881564306	1.079137	-30.1038010304784	-32.334447	-6.898667447510689
mp-8799              	 RbNaS                	1.7750377361353784	2.369946	-51.759652880644396	-60.606498	-14.597189099023023
mp-8812              	 Rb2GeF6              	4.798285037422319	7.836679	-213.059387382937	-206.844625	3.0045558993553647
mp-8818              	 Ca2ZnN2              	1.8056127575996508	2.149329	-117.93322913280718	-119.661968	-1.4446853048520956
mp-8857              	 Cs2As2Pd             	1.5096088905648906	2.612254	-18.224464693819378	-25.415983	-28.29525934991624
mp-886               	 Ga2O3                	0.9796705364825216	1.284167	-76.3868291772902	-89.662999	-14.806742994074739
mp-8861              	 Rb2MgF4              	3.5658927367125397	4.930921	-176.41049143260923	-198.510688	-11.133000842448721
mp-8873              	 LiGeBO4              	1.507355653846195	2.161292	-166.3894994805773	-195.28576	-14.796911213302339
mp-8874              	 LiSiBO4              	1.6135049888147068	2.232554	-200.8548361184633	-230.696619	-12.935509419640297
mp-8880              	 AlP                  	0.2395979773407568	0.284272	-14.493056153175983	-17.122871	-15.358492432863722
mp-8881              	 AlAs                 	0.1862127947939524	0.237849	-8.949708753916665	-11.391092	-21.43238985413633
mp-8882              	 GaP                  	0.11146913458763355	0.124966	-5.362603936140422	-6.001577	-10.646752742813732
mp-8884              	 ZnTe                 	0.15588830341805618	0.19018	-3.959359416574501	-4.819749	-17.851335897896313
mp-8891              	 K2Zr(BO3)2           	2.406962381309731	4.057555	-254.38819969922585	-255.283533	-0.35072113357744655
mp-8922              	 Cd(SbO3)2            	0.9509775990114705	1.341801	-65.84129244812756	-73.170691	-10.0168502602667
mp-8930              	 K2GeAs2              	1.3760570975580564	2.184316	-34.32286718384102	-39.202243	-12.446675094991333
mp-8931              	 Rb2SnAs2             	0.6412175399689595	1.084485	-12.866100071794815	-14.607596	-11.921851673644209
mp-8932              	 Cs2SiP2              	1.2132427098823597	1.973475	-41.948311733074206	-39.707621	5.642974010138262
mp-8934              	 Cs2SnAs2             	0.7750178480325579	1.246625	-14.631889032781382	-15.649001	-6.4995328917073865
mp-9008              	 RbTeAu               	1.7264783837190008	2.088506	-22.444255929752735	-21.45352	4.618057688214961
mp-9010              	 RbAuS                	1.8018280087802623	3.402693	-35.654567198135204	-40.025352	-10.920040882750499
mp-9062              	 RbS                  	2.9246445702412385	3.880873	-62.611744194565304	-79.125687	-20.87052060026309
mp-9063              	 RbSe                 	2.577557062037195	3.579221	-38.85917647727935	-53.370768	-27.19014933927998
mp-9107              	 NaZrCuS3             	0.9751799502384693	1.365594	-42.84803718086579	-44.677218	-4.094213787291356
mp-9124              	 LiZnAs               	0.06872722497768663	0.088394	-2.3224349671785682	-2.771017	-16.188353691855077
mp-9126              	 Sr(SbO3)2            	1.5786048486721904	2.219594	-111.5494286717314	-123.357062	-9.571915167911987
mp-9143              	 LiPF6                	4.167016425001879	5.837185	-356.2800981386497	-381.511987	-6.613655591731195
mp-9144              	 LiAsF6               	5.137054246938984	6.823051	-358.935667208488	-384.896703	-6.74493587218699
mp-9166              	 MgCN2                	2.0604923436251785	3.205322	-235.1353784714968	-223.943409	4.9976775478562105
mp-9195              	 BaCuSeF              	1.3346481391199991	1.550845	-41.4625529121993	-42.48699	-2.411178310821028
mp-9200              	 K3AuO                	1.599808943636158	2.270468	-47.13993452819847	-52.162777	-9.629169995687791
mp-9205              	 KSeO2F               	5.126534804783709	12.928325	-285.60763790528205	-331.807825	-13.92377864949928
mp-924129            	 ZrNiSn               	0.1450648289898995	0.173533	-4.6181906329289815	-5.513985	-16.245861515238406
mp-924130            	 TiNiSn               	0.17090430947934748	0.206868	-6.1096333826170035	-7.378461	-17.19637221614367
mp-9244              	 LiBC                 	0.2961535250218651	0.37382	-31.00893158446351	-31.817994	-2.542782601368546
mp-9250              	 RbLiSe               	1.286533422101171	1.788646	-38.98144228929231	-43.955722	-11.316569230071323
mp-9259              	 Ba2Mg(BO3)2          	1.882176966527409	2.965906	-150.60527691426398	-155.31007	-3.029290428969618
mp-9262              	 Cs2PtF6              	8.751722461641023	15.480498	-342.8061226192121	-262.624554	30.53087283651783
mp-9268              	 KSe                  	2.1546788709541556	3.138183	-41.49225009788959	-61.223959	-32.22873728585636
mp-9273              	 K3Sb2Au3             	0.4704221085275078	0.70384	-6.073389009215662	-6.775478	-10.362206043386726
mp-9274              	 Rb3Sb2Au3            	0.9239983636960153	1.874082	-9.930792430919945	-11.852889	-16.2162707258969
mp-9295              	 TaCu3Te4             	0.09800160265637266	0.139218	-1.7425375645987975	-2.089814	-16.617576272395656
mp-9306              	 Sr2ZnN2              	0.9660074787821975	1.441156	-53.83678201090284	-62.835959	-14.321699123104281
mp-9307              	 Ba2ZnN2              	1.783052705636313	2.985524	-89.23071922921358	-104.308782	-14.455218900731118
mp-9317              	 KZrCuS3              	1.1756681175146066	1.715243	-55.089705712987396	-55.689376	-1.0768127245897083
mp-9321              	 Ba2HfS4              	1.1615699095034533	1.499571	-43.67620244137771	-45.085306	-3.125416424194374
mp-9361              	 RbLaS2               	2.082696891278583	2.634655	-73.18221847943494	-85.067171	-13.971256338787926
mp-9382              	 SrZrN2               	0.47985835413549255	0.611923	-31.52649584447533	-37.403738	-15.712980760170725
mp-9383              	 SrHfN2               	0.5332183912840871	0.681801	-35.0781194479492	-41.936922	-16.355045208255397
mp-9384              	 CsAu3S2              	1.1787850249451985	1.757692	-16.160090433780677	-13.743658	17.582163597061843
mp-9385              	 RbAu3Se2             	0.8783397464033932	1.1315	-9.837926253761065	-9.069059	8.47791654857539
mp-9386              	 CsAu3Se2             	0.9328342887386541	1.296934	-10.186228134667802	-9.548338	6.680640491233163
mp-9437              	 NbFeSb               	0.17796075128776875	0.218289	-7.8275927977354565	-9.550057	-18.036166718843084
mp-9486              	 K2AlF5               	4.616563323370041	6.920353	-260.1146955149003	-263.432309	-1.2593798754957142
mp-9514              	 Mg(AlC)2             	0.5822639840814944	0.791841	-48.000661364315235	-55.769894	-13.930872157807519
mp-9517              	 SrTiN2               	0.6256836117077915	0.744781	-48.90809283622431	-46.361183	5.493625639846844
mp-9562              	 LiBeAs               	0.47750356135034294	0.54635	-22.931528259812435	-24.968377	-8.157713816110537
mp-9564              	 Ca(MgAs)2            	0.6610024266075609	0.789047	-22.054180275650783	-25.061766	-12.000693503998146
mp-9565              	 Ca(MgSb)2            	0.46484742613442553	0.553755	-13.181445171483952	-15.106963	-12.745896236828328
mp-9566              	 Sr(MgSb)2            	0.4968789680207748	0.612075	-12.981657943329928	-14.516411	-10.572537913607375
mp-9567              	 Ba(MgSb)2            	0.5191690528950739	0.651151	-12.607465228543862	-13.678974	-7.833253952059108
mp-9569              	 Ca(ZnP)2             	0.41960814695167853	0.48442	-16.81078669107195	-19.053741	-11.771726659494577
mp-9570              	 Ca(CdP)2             	0.2289012342780759	0.26714	-8.065563143166413	-9.291602	-13.195128857581139
mp-9571              	 Ca(ZnAs)2            	0.27615402255028526	0.285939	-7.945471691733917	-8.233161	-3.4942752639731456
mp-9573              	 NaBeAs               	0.5393409280796237	0.776516	-22.59953203750621	-22.894153	-1.2868829980029743
mp-9575              	 LiBeSb               	0.26589945337031956	0.320414	-10.620402431257972	-12.665189	-16.144935292651596
mp-9610              	 Li2CN2               	1.7032589303241268	2.607133	-214.4550484473515	-207.514282	3.3447174721937833
mp-961646            	 TiTeOs               	0.13456920936600883	0.165453	-4.304093224039918	-5.249265	-18.005792734031946
mp-961648            	 KBaP                 	1.2944193014635366	1.617917	-31.142858929777393	-36.072336	-13.665533250251958
mp-961649            	 ZrFeTe               	0.36742460969863283	0.44313	-14.5800585245136	-17.479059	-16.585563762250587
mp-961657            	 YNiP                 	0.14662775615306722	0.179617	-4.31482855015505	-5.170553	-16.549959933588344
mp-961659            	 TiSiPd               	0.19183102817634654	0.236092	-7.0722908366194766	-8.678968	-18.512306571248136
mp-961660            	 TiFeSe               	0.2771857726539009	0.344003	-13.137943119041626	-16.236135	-19.082077606267593
mp-961661            	 ZrSiPd               	0.16071644791715667	0.195298	-5.011472889580716	-6.07217	-17.468172175997772
mp-961673            	 TiFeTe               	0.2968997300449011	0.366067	-13.379744490257805	-16.435546	-18.59263762665502
mp-961675            	 ScNiP                	0.2644167602115777	0.313688	-9.811957982185874	-11.52472	-14.86163670626381
mp-961678            	 ScCoTe               	0.3041024569670228	0.368587	-10.312502210160705	-12.331024	-16.36945796098762
mp-961682            	 TiSnPd               	0.16137535269795794	0.19826	-4.873012684609205	-5.971342	-18.39334131910038
mp-961683            	 LiMgP                	0.8560521102696843	1.067549	-35.655201421600864	-43.639463	-18.295966608019754
mp-961684            	 LiCaAs               	0.806820269357468	0.999117	-28.06324924450938	-34.084003	-17.664456124741637
mp-961685            	 NaCaAs               	0.534777242303198	0.662251	-14.893529618561997	-18.314207	-18.677725884817196
mp-961687            	 ZrSnPd               	0.1374569689339066	0.16967	-3.709049859087838	-4.569322	-18.82712885877077
mp-961693            	 ZrInAu               	0.057226235614958	0.070144	-1.307773610212988	-1.599598	-18.243608068215394
mp-961698            	 LiZnP                	0.23197058146008726	0.273736	-9.976619389467537	-11.648509	-14.352820696043278
mp-961706            	 TiSiPt               	0.17435438647461363	0.215136	-6.32445011798967	-7.78596	-18.771094149087975
mp-961713            	 ZrSnPt               	0.23788416762146658	0.289797	-5.880996865120609	-7.114802	-17.341383989032884
mp-961774            	 BaNaSb               	0.7143667068374675	0.895822	-10.93175723890195	-13.003319	-15.931023157226626
mp-9636              	 CsSbF6               	5.246786203577041	9.881349	-227.18435274416035	-202.947983	11.942158471296734
mp-9664              	 K3BP2                	1.8793168406134244	3.239264	-82.2943184123827	-74.785302	10.040764978635364
mp-966800            	 InP                  	0.07268677211343968	0.088036	-2.9829526544429763	-3.615445	-17.49417694245172
mp-9672              	 K2NiP2               	1.2940364698296045	2.188601	-28.664494147978726	-39.044733	-26.585503483968697
mp-9675              	 Cs3BP2               	1.5711066750709242	2.78129	-56.56297831924574	-50.881534	11.166024041739258
mp-9687              	 K2PAu                	0.8706692820101308	1.637634	-20.976902669724808	-27.123558	-22.66168520470357
mp-971               	 K2O                  	2.2308115274728437	2.733185	-97.05331238293437	-115.296108	-15.8225597841218
mp-9718              	 Rb3BAs2              	1.4050282549183166	2.599862	-47.43003067155269	-38.957561	21.747946878791243
mp-9720              	 Rb3BP2               	1.6126521754436074	2.834797	-65.01467633727972	-56.874145	14.31323730190533
mp-972937            	 ScAlCO               	0.6304887501058897	0.798052	-51.820219238424436	-57.496198	-9.871920159965297
mp-9731              	 RbAuSe               	1.7521043114705424	2.793854	-25.534835149386783	-29.842673	-14.435160853765405
mp-973185            	 ScAgO2               	0.9768397977719234	1.325363	-70.46110223354553	-91.131615	-22.682043730328346
mp-9732              	 BaNaP                	0.7851578355986799	1.005598	-23.453880844021803	-29.306166	-19.96946702607976
mp-974381            	 Rh2S3                	0.051378439220915895	0.107148	-2.3017590582830985	-3.636194	-36.698672890305126
mp-974603            	 HgF2                 	2.9125770375031754	4.048686	-118.00261401667898	-119.902433	-1.5844707532507087
mp-975115            	 RbTcO4               	4.690954337354796	9.809317	-272.99509682759503	-219.333422	24.46579930148312
mp-975140            	 RbZn4P3              	0.6169270646445059	0.739752	-19.88030407345362	-19.780683	0.503628077218664
mp-9755              	 HfGeO4               	1.4063777902674663	1.920877	-113.19327977438338	-129.661094	-12.70065963319468
mp-976280            	 LiBr                 	1.5342700758117385	1.888143	-73.13535476698237	-88.303614	-17.17739347906828
mp-976876            	 K2PtC2               	1.1188610244390882	1.570694	-29.7428924970248	-28.158182	5.627886406248816
mp-9775              	 NaSrAs               	0.47956086128043346	0.602619	-10.638478653429091	-12.899429	-17.527522703298793
mp-9778              	 K2AgP                	0.9823919486559737	1.538542	-24.69619762799174	-31.083728	-20.54943464956411
mp-9780              	 RbHfAgTe3            	1.0749651541150425	1.448138	-20.336791913486195	-20.818822	-2.3153571634062957
mp-978847            	 SrGaGeH              	0.08810405512455638	0.128648	-6.63405243550589	-5.235222	26.719601107763708
mp-979137            	 SrGaSiH              	0.14089227240023885	0.200829	-10.97580335036424	-9.832177	11.63146625985517
mp-980057            	 SrAlGeH              	0.158364378869847	0.254457	-12.048173714209481	-10.577788	13.900691847950453
mp-981               	 SrF2                 	3.64621260573084	4.509311	-182.55818940151255	-213.645011	-14.550689226479275
mp-9812              	 ZnCO3                	1.891764916685455	3.361844	-190.85672502328498	-178.059123	7.187276791925444
mp-9821              	 RbSbF6               	5.513062817689548	9.830688	-245.72313164230547	-220.108488	11.637281176682965
mp-983565            	 CuBSe2               	0.0747948922343661	0.110781	-4.529946698042494	-5.134938	-11.781861863911622
mp-9839              	 K2LiAlF6             	3.8737327403452326	5.190589	-248.41482236657015	-276.618239	-10.19579068082704
mp-9844              	 BaAl2B2O7            	1.9711933258879368	4.016852	-195.74648144912044	-191.688198	2.117127445227712
mp-9845              	 RbCaAs               	1.0551584954934115	1.621581	-21.877658110434044	-24.161211	-9.451318021956585
mp-9846              	 RbCaSb               	1.0143679335812668	1.510193	-17.65543478602923	-19.849751	-11.054628413075672
mp-984761            	 CsRb2Sb              	0.9834021156186751	1.253828	-10.206035868603959	-12.218795	-16.47264833722181
mp-9855              	 KHfCuS3              	1.2328929005571303	1.794694	-50.74370453235081	-54.585185	-7.037588070186426
mp-985586            	 Na3BrO               	2.0516299108713834	3.007831	-80.54365987536748	-88.613833	-9.107125661331587
mp-9856              	 Cs2ZrSe3             	2.2249104781245848	4.054173	-54.84792729888036	-62.68882	-12.507641236698413
mp-9881              	 KAuSe                	1.4512962250354537	2.244301	-25.820680971887935	-31.481428	-17.981226989169823
mp-989400            	 Rb2NaGaF6            	3.887675867892115	5.450014	-184.70185459740867	-200.599104	-7.92488554813851
mp-989405            	 Cs2LiInBr6           	2.5980917779900183	3.515541	-63.8432279663091	-72.474443	-11.909322343727283
mp-989407            	 YWN3                 	1.127141259387701	1.715248	-99.51980820726358	-121.162724	-17.862685055460144
mp-989513            	 SrWN3                	0.9837262736179091	1.369316	-77.05978406581798	-82.143706	-6.189058397465066
mp-989523            	 Rb2NaAsF6            	5.952419697900826	8.225805	-320.1602671962747	-325.170838	-1.540904108911922
mp-989531            	 Cs2KGaF6             	3.820461377210533	5.607694	-161.69972147060108	-171.147695	-5.520362707425842
mp-989535            	 Cs2AlInH6            	0.7297923957929757	1.110502	-87.04004273968523	-95.635169	-8.987411587378249
mp-989539            	 Rb2AlTlH6            	0.7403831705646623	1.120032	-92.48976009405712	-101.720173	-9.074318921914225
mp-989558            	 Cs2TlGaF6            	5.453606142708545	7.968033	-236.42084757703446	-226.011106	4.605854004817999
mp-989561            	 NaTl2GaF6            	3.821720305879011	5.753814	-155.0365576760176	-168.947387	-8.233823304992812
mp-989562            	 Cs2LiTlF6            	4.775064015380419	6.03716	-217.23231111306984	-242.01756	-10.241095268843369
mp-989571            	 Cs2NaInCl6           	3.432772922570567	5.001086	-87.61133879580981	-96.020173	-8.757362064105202
mp-989575            	 Cs2AlTlH6            	0.8302683175791622	1.290274	-100.1243378240261	-108.522659	-7.738772025456826
mp-989608            	 Cs2NaAsCl6           	3.0610970272699447	4.263422	-96.32860527714959	-106.983985	-9.959789516954721
mp-989610            	 Cs2NaInH6            	0.9539001275748579	1.318702	-103.35883757921955	-119.260635	-13.33365147752269
mp-989616            	 CaWN3                	0.9563086167107621	1.380705	-80.09329424992681	-85.302109	-6.106314147605879
mp-989618            	 Cs2RbGaF6            	4.1628594703980335	6.476773	-165.49917427091074	-170.514192	-2.9411145607687983
mp-989638            	 CaTcN3               	0.37360037052379674	0.506692	-22.494326817133675	-20.455239	9.968535772833926
mp-989642            	 Cs2NaAlH6            	0.9964997829400698	1.510026	-112.24985384262315	-125.36851	-10.464075992748775
mp-989643            	 LaCoN3               	0.6387270284708516	1.216053	-47.44815075546185	-42.167371	12.52337916789228
mp-9900              	 Ag2GeS3              	0.15648961727560984	0.277228	-5.922551246380565	-7.269872	-18.532936393095163
mp-9915              	 LiBeP                	0.48429806273081744	0.578886	-27.73762156313645	-30.814823	-9.98610777956943
mp-991652            	 VCu3Te4              	0.22833313671928424	0.295488	-3.036152466121659	-3.687697	-17.668060414896914
mp-991676            	 NbCu3Te4             	0.09881314220774653	0.136163	-1.7161251833572875	-2.006518	-14.472475035993316
mp-996962            	 LiAgO2               	0.7810512801961581	1.309055	-50.78631544235898	-64.461544	-21.214553218956436
mp-996983            	 AgAuO2               	0.4689779921238861	1.189544	-26.80203435893644	-27.503183	-2.54933634795493
mp-996997            	 LiAgO2               	0.5884920062799553	1.020828	-40.140663303826706	-52.285746	-23.22828614929449
mp-997002            	 KAuO2                	2.384334124078856	4.645946	-147.39343519093052	-148.098514	-0.47608770002207895
mp-997041            	 NaCuO2               	1.5288086812738502	2.469274	-101.6413743733646	-101.311832	0.3252753077889296
mp-997089            	 NaAuO2               	1.201109864592749	1.824007	-82.63842617301458	-84.635449	-2.3595583772296345
mp-997618            	 BSb                  	0.0365299533886823	0.044173	-2.770022003127126	-3.348098	-17.26580275944353
mp-998156            	 RbSnCl3              	3.247034657150797	5.562401	-90.64516076273154	-105.250567	-13.87679577751678
mp-998198            	 RbCaBr3              	4.89649858291765	8.944483	-102.12891235740977	-97.509383	4.737522908343881
mp-998433            	 CsSrBr3              	2.7522355043846516	3.721544	-52.443527841588796	-60.235653	-12.936068209323146
mp-998552            	 BaHfO3               	2.5596081050652133	3.367466	-190.4843208983761	-220.419694	-13.581079148773293
mp-998599            	 KCaBr3               	2.416833422279602	3.263596	-62.823660778102465	-71.688514	-12.365792966356553
mp-998603            	 RbPbBr3              	3.369306300852661	5.070673	-61.85584975303557	-77.967069	-20.664133529201187
mp-998604            	 RbPbCl3              	3.7734674893550757	5.550899	-99.05551287877489	-118.763277	-16.594156560049374
mp-999498            	 N2                   	0.29923774993805136	0.370891	-28.562415602323558	-35.312639	-19.11560163395446
mp-999549            	 WN2                  	0.00196475007379058	0.002346	-0.15249510381817827	-0.17542	-13.068576092704209
