Name	Formula	Mass	Frequency [meV]	Alpha	Reference_Alpha	ZPR	Reference_ZPR	Error
mp-23870	NaH	0.5478960399999999	110.4739	1.6664520649384549	1.6664	-188.2576463672294	-184.0975	2.2597516898542356
mp-23703	LiH	0.3862622500000001	133.7256	0.882368288227268	0.8824	-119.34301324732417	-118.001	1.1372897240906101
mp-1330	AlN	0.39828721	108.78830000000002	0.97809914925555	0.9781	-107.76030257415653	-106.4086	1.270294481984087
mp-10653	SrTe	0.35868121	17.8986	1.4483353454101031	1.4483	-26.42538644180958	-25.9217	1.9431072877534168
mp-571386	CuCl	0.25260676000000004	17.8572	1.688746347104418	1.6887	-30.84746715584657	-30.1563	2.2919494627874366
mp-5427	Mg2P2O7	0.46717225	100.217	1.893754564364467	1.8937	-194.726977900144	-189.7856	2.6036632390149754
mp-34579	Na3HfF7	0.6101172100000001	50.4215	4.57306038951806	4.573	-248.3779744330387	-230.5784	7.71953245969211
mp-10776	K2Sn(AsS3)2	0.53421481	34.0757	1.1638432724138246	1.1639	-40.26593243240644	-39.6605	1.5265375686298412
mp-10627	SrS	0.7703572900000001	33.0459	2.2943374695684775	2.2944	-78.2723127834005	-75.8218	3.231936967205339
mp-760400	Na5BiO5	0.36808489	57.2052	1.4517446923654773	1.4517	-84.66034306688834	-83.0467	1.9430550122862722
mp-25305	Y2Ti2S2O5	1.14618436	78.8998	1.6127162362748966	1.6127	-130.01519423999704	-127.24	2.181070606725125
mp-6494	K2Ca(CO3)2	0.9329628099999999	88.5891	3.0039859611327904	3.0039	-277.9673071908723	-266.1133	4.45449633328072
mp-558430	BaB2F8	0.81577024	76.6823	4.1521231928698255	4.1521	-339.86741708377787	-318.3927	6.744726585684243
mp-9259	Ba2Mg(BO3)2	0.50822641	77.9999	1.882176966527409	1.8822	-150.60527691426398	-146.8127	2.58327577536819
mp-8127	K2Mg(CO3)2	1.10796676	92.0319	3.1119666887889563	3.1121	-299.7135064278872	-286.4127	4.643930394108645
mp-549737	Ba2Ca(BO3)2	0.7473602500000001	75.3499	2.4028291411860607	2.4028	-187.23436216194096	-181.0475	3.4172590960609512
mp-9675	Cs3BP2	0.53246209	35.2556	1.5711066750709242	1.571	-56.56297831924574	-55.3882	2.120990245658352
mp-8891	K2Zr(BO3)2	1.0154592900000001	102.1925	2.406962381309731	2.407	-254.38819969922585	-245.9727	3.4213145195486523
mp-304	Ca2Ge	0.29289744	22.8108	0.3680096863391881	0.368	-8.433480354800041	-8.3946	0.463159111810458
mp-9107	NaZrCuS3	0.68674369	43.38799999999999	0.9751799502384693	0.9751	-42.84803718086579	-42.3086	1.2750059819180721
mp-8759	Cs2ZrO3	0.8606272899999999	53.7721	2.912730336622679	2.9126	-163.33966413700176	-156.6152	4.293621651667127
mp-3519	ZrSO	0.8956729600000001	64.5892	0.9626667838493179	0.9627	-62.95624070174408	-62.1807	1.2472370072129735
mp-9780	RbHfAgTe3	0.84713616	18.6561	1.0749651541150425	1.0749	-20.336791913486195	-20.054	1.4101521566081405
mp-1106	Sr2Si	0.19545241	26.425	0.2935746880786942	0.2936	-7.786265502502898	-7.7577	0.36822128340743204
mp-9900	Ag2GeS3	0.10361961000000001	37.7727	0.15648961727560984	0.1565	-5.922551246380565	-5.9115	0.18694487660602185
mp-9317	KZrCuS3	0.86731969	46.1441	1.1756681175146066	1.1757	-55.089705712987396	-54.2528	1.542603723655544
mp-5377	YTaO4	1.6522531600000003	81.4462	2.5086440323035646	2.5086	-211.6548045722331	-204.3125	3.5936639080981845
mp-4406	CaSO4	0.52911076	85.7602	2.0728266490066676	2.0728	-182.889341522035	-177.764	2.8832280563190524
mp-2517	Ca2Si	0.28355624999999995	31.8638	0.31767881607820614	0.3177	-10.162822872402375	-10.1231	0.3923983009391758
mp-23260	BaI2	0.55487601	13.7545	3.0832119668398628	3.0831	-44.35700924724648	-42.4065	4.5995525385176315
mp-568284	SrI2	0.66879684	17.757400000000004	2.5310126552480856	2.531	-46.57462007505957	-44.9432	3.6299597604522447
mp-9664	K3BP2	0.75377124	42.6877	1.8793168406134244	1.8794	-82.2943184123827	-80.2261	2.5779869797767705
mp-4200	ScPO4	2.94568569	98.2187	3.553550199545007	3.5534	-368.1896865465159	-349.0142	5.494185206938817
mp-7566	InPO4	0.36917776	88.5679	1.4172462519018654	1.4172	-127.89767583477266	-125.516	1.8975077558021691
mp-7470	RbCuO	0.516961	34.4908	1.6819483976326854	1.682	-59.335477570625464	-58.0149	2.276273113675051
mp-5127	LiCuO	0.5908996900000001	70.4059	0.5139950161101114	0.514	-36.424240979981526	-36.1899	0.647531438278428
mp-2576	Sr2Ge	0.21335160999999997	17.4602	0.35362147536336314	0.3536	-6.201762855136524	-6.1747	0.43828615376494695
mp-560791	CsNaTiO3	1.58206084	69.0039	3.1632399864693244	3.1631	-228.6290425566873	-218.2655	4.748135897192773
mp-556866	Ag2HgSI2	0.22052416000000002	16.2696	0.7585414822298417	0.7586	-12.461516399079978	-12.3419	0.969189501454207
mp-9755	HfGeO4	0.46526041000000007	79.0032	1.4063777902674663	1.4063	-113.19327977438338	-111.1013	1.88294806125886
mp-643264	BaMg2FeH8	0.7631769600000001	89.4488	1.3402083867723322	1.3402	-122.01534317098955	-119.8829	1.7787717606010083
mp-11123	CsYHgSe3	0.21706281	22.6186	0.9541927542404642	0.9543	-21.850174597071412	-21.5843	1.23179624574998
mp-8724	K2TeO3	1.6274104900000002	47.7618	4.4340367410245625	4.434	-227.42191417906028	-211.776	7.3879543381026505
mp-22323	In2O3	0.14969161000000003	66.8115	0.6448494612113947	0.6449	-43.4383058626124	-43.0845	0.8211905966470636
mp-1243	Ga2O3	0.22752899999999998	79.5904	0.9725544553611518	0.9726	-78.38549276300743	-77.4074	1.2635649343698907
mp-8459	CdSO4	0.43362225	82.2163	1.8143661087512153	1.8142	-152.87246941126793	-149.1574	2.4907040557611846
mp-29163	Ag2TeS3	0.37970244	28.4545	0.31774240196011383	0.3177	-9.077265061179324	-9.041	0.4011178097480716
mp-20256	K3InP2	0.15752961	28.5033	0.6116881792125053	0.6117	-17.571139529900655	-17.4368	0.7704368341705691
mp-181	KGa3	0.27279728999999997	15.3269	0.044350676067540014	0.0444	-0.6801317713938734	-0.6798	0.04880426505934313
mp-11265	BaCaSn	0.22099401000000002	15.6965	0.30892358240511486	0.3089	-4.867815421317132	-4.849	0.38802683681442424
mp-9855	KHfCuS3	0.69956496	40.4988	1.2328929005571303	1.2329	-50.74370453235081	-49.9318	1.6260269654825361
mp-8161	CaPdF4	1.8760780899999998	53.6635	4.049177515913921	4.0491	-231.45696782073713	-217.2905	6.519598335287149
mp-3288	CsNO2	3.4659268899999995	49.6819	7.630274005041933	7.6303	-451.44985837465896	-379.088	19.088406484684015
mp-27303	NaAg3O2	1.60250281	47.3605	0.8124234752383234	0.8124	-38.87986094980161	-38.4745	1.0535834118743883
mp-15999	Li3AuS2	0.3714902500000001	49.7322	0.719023822411274	0.719	-36.088463913349656	-35.757	0.9269902770077424
mp-8058	YAsO4	0.47224384	78.0854	1.5951492379049002	1.5951	-127.23914639381957	-124.5577	2.1527744923192786
mp-7219	Na2ZrSe3	0.64850809	30.7888	1.3716798020787373	1.3716	-43.00371885956522	-42.2304	1.8311899948028318
mp-23018	BiSbO4	0.87291649	67.3743	1.7246823667568185	1.7247	-118.92526686853368	-116.2037	2.342065587011158
mp-29463	LiBeN	0.59923081	107.0716	0.99489301369542	0.9949	-107.90545934546277	-106.5294	1.2917179158643326
mp-1020059	LiGe2N3	0.30184036	94.1159	0.580019626875629	0.5801	-54.992165897438326	-54.592	0.7330119750848614
mp-9844	BaAl2B2O7	0.53846244	96.6712	1.9711933258879368	1.9713	-195.74648144912044	-190.5678	2.7175007787886685
mp-7469	NaCuO	0.65270241	48.8857	0.9282957466576782	0.9283	-45.92712895811147	-45.3785	1.209006375511453
mp-730	P2Pt	0.6533488900000001	41.6564	0.12925185610744652	0.1292	-5.392818917990754	-5.384	0.1637986253854644
mp-573658	Cs3BAs2	0.44116164	29.628	1.4013445046667599	1.4012	-42.295113918539464	-41.5163	1.8759232362697609
mp-752580	RbNO2	4.982716840000001	52.6997	9.70530527208322	9.7052	-678.6327137550064	-511.4638	32.684407724458005
mp-28264	RbH3O2	0.43996689	135.7877	1.7326142641088162	1.7326	-240.81511355921035	-235.2659	2.3586986295975567
mp-13133	K2TiO3	1.8441640000000004	68.6549	3.9562040504995335	3.9563	-288.7740393281153	-271.6177	6.31635542459688
mp-9720	Rb3BP2	0.53494596	39.4558	1.6126521754436074	1.6127	-65.01467633727972	-63.6311	2.1743712387177343
mp-8042	ZrGeO4	1.02900736	81.2194	1.9394742650031815	1.9395	-161.73475992530402	-157.5264	2.671526756977893
mp-755895	Ba3Zr2O7	0.67338436	69.7937	2.1500419481477406	2.15	-154.56773831841957	-150.0551	3.00732085641845
mp-5132	YPO4	1.44432324	93.3346	2.757494520506558	2.7575	-267.70262363942936	-257.3681	4.01546409187049
mp-8615	NbBO4	4.638423690000001	108.8229	2.620074901348641	2.62	-295.8971337429241	-285.1209	3.7795313296654474
mp-6450	K2LiAlP2	0.52911076	40.9571	0.9528489090672844	0.9528	-39.5092167517982	-39.024	1.2433803602864857
mp-4690	K3TaO8	1.5903732100000003	42.2285	5.946594720976922	5.9465	-280.4042219194081	-251.1122	11.664913898810207
mp-14285	CoP2	1.5562562500000001	54.4603	0.25796183382152676	0.258	-14.09403160874221	-14.0489	0.32124656551196185
mp-7931	SrP	0.37356543999999997	30.8697	0.6426020893848414	0.6426	-19.999772489357653	-19.8363	0.8241077688765132
mp-540703	Cs2S	0.29289744	22.5154	1.9718495360888155	1.9719	-45.60635745993059	-44.3982	2.7211856785423496
mp-1345	CaP	0.4916814400000001	37.4377	0.5904583065861067	0.5905	-22.271663594543814	-22.1064	0.747582575832396
mp-772290	LiAgO	0.7098062500000001	68.158	0.6352293584161263	0.6353	-43.64715426490317	-43.2978	0.8068637780745662
mp-7631	SiC	0.59799289	118.102	0.36571162641542926	0.3657	-43.390069320304725	-43.1881	0.46765039514293716
mp-2340	Na2O2	0.76790169	47.7445	3.353472332374913	3.3535	-168.27771184210653	-160.1112	5.100525036416272
mp-9063	RbSe	0.5709313600000001	14.5372	2.577557062037195	2.5774	-38.85917647727935	-37.4679	3.7132491473483915
mp-6660	BaNaBO3	0.55368481	67.5943	2.325437244352984	2.3255	-162.35324996772061	-157.1918	3.283536398031331
mp-1020019	Li2PNO2	0.59351616	110.8956	1.5217494463882728	1.5219	-172.20550086252246	-168.768	2.0368202873308063
mp-9268	KSe	0.5599528899999999	18.6938	2.1546788709541556	2.1546	-41.49225009788959	-40.2782	3.0141617497544333
mp-9062	RbS	0.63584676	20.5239	2.9246445702412385	2.9248	-62.611744194565304	-60.0284	4.303536650261054
mp-4533	Na2SiO3	0.46635240999999994	82.1163	1.964130240514805	1.964	-165.6612335522964	-161.2761	2.71902256583362
mp-1287	KS	0.6590192399999999	24.5543	2.6531584951260623	2.6533	-67.64471080861463	-65.1491	3.83061440390524
mp-7622	KSO4	13.524006250000001	66.6908	13.086989076993413	13.0865	-1402.578660292573	-872.7495	60.7080451254997
mp-642648	KP(HO)2	1.4713690000000001	66.2822	3.6140359753057427	3.6142	-252.98803269517907	-239.5596	5.605466320355804
mp-160	B	1.3238803600000002	101.1386	0.016264532986474848	0.0163	-1.6453035216390082	-1.6444	0.05494536846315293
mp-573763	Cs2Te	0.25775929000000003	11.3301	2.174521407797388	2.1746	-25.3873722623763	-24.6379	3.041948633513007
mp-27456	BaBr2	0.6480250000000001	17.4911	3.7498137369214524	3.7501	-69.44925690077713	-65.5931	5.878906319074906
mp-14333	TaAlO4	1.6530244900000002	97.3682	2.5594672654142956	2.5594	-258.3706560616868	-249.2054	3.6777919185085146
mp-13676	TlPO4	0.31147561000000007	78.3106	1.244377956692518	1.2444	-99.05058485255032	-97.4503	1.64215487540861
mp-7911	KCuO	0.59320804	39.0545	1.5447183518323384	1.5446	-61.58195827643643	-60.3244	2.0846594022260216
mp-15896	Cu2SiSe3	0.05779216	40.2747	0.040805202258911336	0.0408	-1.644247765262354	-1.6432	0.06376370876058607
mp-15349	Li2GeO3	0.52142841	86.0573	1.6122769593240618	1.6123	-141.77016424587208	-138.7536	2.1740439497584747
mp-14175	K3NbO8	2.2653260100000003	44.1347	6.799745709103812	6.8	-345.08424878070025	-300.1153	14.9838907848751
mp-28020	AlCuCl4	0.39664804000000004	43.93480000000001	1.0717493243288785	1.0718	-47.74742320743484	-47.091	1.393946205081313
mp-27608	Be4TeO7	0.30492484000000003	114.8954	0.9337278847267144	0.9336	-108.58151931561589	-107.2717	1.2210296989941403
mp-27227	LiAg3O2	2.02578289	57.8233	0.6709751463341883	0.671	-39.13106396436724	-38.7982	0.8579366165627316
mp-22450	Li2PbO3	0.33535680999999995	62.5079	1.2502905225853704	1.2504	-79.44486915024605	-78.1571	1.6476675186848657
mp-31468	LiCaN	0.29757025	64.915	0.742505527576807	0.7424	-48.659441094138735	-48.1951	0.9634612110748576
mp-28270	KCuS	0.63904036	23.5162	2.0355627550239457	2.0355	-49.22026329781163	-47.8664	2.8284209754893377
mp-27904	FeSbS	4.369772159999999	44.2848	0.4791597182101451	0.4792	-21.348231825256956	-21.2191	0.608564101479117
mp-5061	Li5ReO6	1.5647508099999998	85.1941	2.752275310577197	2.7523	-243.87024432603826	-234.4821	4.003778679071135
mp-5012	Li2SiO3	0.5572622500000001	99.7679	1.8301186975340218	1.8301	-187.1622464666977	-182.589	2.5046670208488444
mp-4156	Li2ZrO3	0.79245604	84.543	2.290642007364744	2.2906	-199.9138599609442	-193.6584	3.2301516283023064
mp-5784	Na2GeO3	0.42055224999999996	69.7031	1.7684461844655477	1.7684	-126.23938407548647	-123.2656	2.412501196997754
mp-5122	Na3AlP2	0.22137024999999996	35.835	0.7145872558050675	0.7146	-25.841913328403113	-25.6062	0.9205322476709212
mp-3349	Sr3Ti2O7	0.83594449	83.6266	1.9746999329389432	1.9748	-169.6431141256256	-165.1437	2.7245448210410728
mp-30456	SrLiBi	0.35200489000000007	19.8136	0.528280681448301	0.5282	-10.537342186349758	-10.4663	0.6787707819359011
mp-567744	SrBr2	0.31696899999999995	21.7021	2.121544326477044	2.1214	-47.40438750384849	-46.0383	2.96728485597533
mp-554155	KSb(PO4)2	0.9966028899999999	80.1437	3.084678120969171	3.0848	-258.58566645084176	-247.2237	4.595824126425479
mp-4236	BaZnO2	0.36372961	55.2111	1.5443374604215623	1.5442	-87.0360813398768	-85.2588	2.0845723137984677
mp-9718	Rb3BAs2	0.43191184	33.1362	1.4050282549183166	1.405	-47.43003067155269	-46.5567	1.8758431580260062
mp-554412	RbTa(PO4)2	1.38744841	95.3196	3.351902791993341	3.3519	-335.7915313638552	-319.5013	5.0986432179947885
mp-553961	ScNbO4	1.6690056100000001	90.7796	2.2901493160718354	2.2901	-214.61334650824872	-207.8917	3.233244284523499
mp-16577	Li2CaHfF8	22.26424225	64.236	21.094921517693262	21.0954	-3215.4019645704507	-1355.0824	137.28460826961154
mp-975115	RbTcO4	2.50493929	53.8815	4.690954337354796	4.6909	-272.99509682759503	-252.7506	8.009673103682067
mp-6983	NaAgO	0.56475225	52.6341	0.762672496017237	0.7627	-40.53626904217136	-40.1417	0.9829405385705193
mp-546125	ScAsO4	0.5234522500000001	82.1212	1.5300404648242667	1.5301	-128.23292024168308	-125.6525	2.053616316176019
mp-12622	SrPdF4	1.8531376899999998	47.558	4.491898625946883	4.4918	-229.6986307653061	-213.6214	7.526039416138129
mp-9856	Cs2ZrSe3	0.8462160100000001	23.9049	2.2249104781245848	2.2249	-54.84792729888036	-53.1865	3.1237763321150194
mp-867730	Cs2SnO3	0.37761025000000004	45.609	2.1224512634695802	2.1223	-99.6687508332978	-96.7983	2.9653938481334996
mp-569442	RbAuCl4	24.421387239999998	17.1039	16.848912220006042	16.8493	-563.8849088995748	-288.1891	95.66489811709563
mp-21511	K2NaInP2	0.15752961	30.8201	0.5716883250838207	0.5717	-17.747670457938405	-17.6197	0.7262919228954131
mp-7572	MgSO4	0.5029646400000001	96.21070000000002	1.921974176922963	1.9221	-189.80866403109403	-184.9303	2.637947394826071
mp-3419	RbAuF4	3.4066084899999995	37.5197	7.653941967177331	7.6539	-342.36431798689875	-287.1734	19.21867345196273
mp-3074	KAgO	0.62125924	41.6549	1.4247720921378342	1.4248	-60.47821194471204	-59.3496	1.901633616253579
mp-2534	GaAs	0.02418025	33.5855	0.005240425483263114	0.0052	-0.1760137902198896	-0.176	0.007835352210011385
mp-1009750	ScN	1.0539075599999999	87.3102	0.9402470656989685	0.9403	-83.09562438949406	-82.0957	1.2179984938237558
mp-1009220	NaH	0.5275116899999999	104.7331	1.9222386857383944	1.9222	-206.65128476915345	-201.3146	2.650917901212051
mp-5078	SrZnF4	0.546121	45.8402	4.183938519051743	4.1838	-204.8630471742688	-191.7878	6.817559393386223
mp-28603	NaLiSe	0.22344529000000002	34.7502	1.0711379965115388	1.0711	-37.74393403657884	-37.2213	1.404126230354241
mp-27385	KTlCl4	0.62916624	21.8481	4.077480082688108	4.0776	-94.94698227919248	-89.0875	6.577221584613416
mp-9986	CsAuO	0.33304440999999996	31.4985	1.4319068779834765	1.4319	-45.965943017945854	-45.1025	1.9144016804963244
mp-7148	K2SrTa2O7	0.66178225	79.7728	2.17983597113352	2.1799	-179.19866798280265	-173.897	3.0487403364075605
mp-4609	HfSiO4	3.5543560899999997	92.0906	3.966906808571047	3.9668	-388.4799020504225	-365.3083	6.343026438332365
mp-21166	SrCaPb	0.17581249000000002	14.4845	0.2627174986653489	0.2627	-3.81784577091162	-3.8051	0.3349654650763476
mp-16264	LiCaSb	0.5695720900000001	26.8787	0.6616826585351409	0.6617	-17.93565779972705	-17.7848	0.8482400686375402
mp-10547	RbAuO	0.42706225	34.2337	1.4532789435440243	1.4532	-50.718522608562495	-49.7496	1.947598791874696
mp-9794	Rb2GeSe3	0.99141849	19.926	3.03287682383411	3.0329	-63.15502494563925	-60.4339	4.502646603378644
mp-21510	K2NaInAs2	0.10627600000000001	21.6664	0.42059758973125627	0.4206	-9.161214597607612	-9.112	0.5401075242275283
mp-12418	SrCaGe	0.24581764000000003	20.0686	0.39067135821738097	0.3907	-7.878827030740318	-7.841	0.4824261030521349
mp-23550	KBrF4	1.3167562499999999	51.0473	4.980370821413006	4.9805	-276.4817543338098	-254.2397	8.748458377590053
mp-12885	BaAl2Sb2O7	1.27328656	65.3135	2.799021979095999	2.799	-190.2860335703361	-182.8156	4.086321719993315
mp-12016	Rb2SiS3	1.0500100899999998	34.8107	3.0979353312094946	3.098	-112.82650920020816	-107.8438	4.620301955428279
mp-3700	LiYF4	0.61826769	63.6001	3.467494606009645	3.4675	-232.26914819091445	-220.5357	5.3204302935599355
mp-3247	Cs2TiS3	1.2868633600000001	39.8967	2.0990204681117364	2.0991	-86.19216738673762	-83.7457	2.9213050780369896
mp-12623	BaPdF4	1.7145283599999996	43.7225	4.718211082588262	4.7181	-222.95091643453964	-206.287	8.078025486113827
mp-4035	RbReO4	2.53159921	53.8381	4.675021502548046	4.6753	-271.74930724243876	-251.7089	7.9617396295636595
