Name	Alpha	Mobility	mass	eps_ionic	eps_static	volume	structure	group
mp-1000	1.4153126269437202	297.5040009260213	0.6217	6.311555304676414	12.77345384140454	84.0743546603	Cubic	Group16
mp-1002124	0.1155833218869952	597.0023661175726	0.7984	24.137742711424348	32.96559329678219	31.2332448856	Cubic	Group14
mp-1002164	0.2376512603482542	428.0210131007868	0.5924	8.111020881077835	11.169464314194972	23.8031409075	Cubic	Group14
mp-10044	0.0068324219726706	18677.788333294895	0.5711	10.032167864916383	10.128936155960778	27.1123214492	Cubic	Group13
mp-1008223	1.0700857696266954	283.19252164193404	0.5488	3.9792006781338127	6.394042651457421	68.6599183215	Cubic	Group16
mp-1008506	0.1166284455627212	857.7952198030395	0.6808	18.22838803221069	23.362994047357507	79.9809816704	Trigonal	Group13
mp-1008556	0.5025398693723622	264.19187841624586	0.5007	5.189261297578154	9.31904146295098	43.6980742036	Tetragonal	Group13
mp-1008559	0.0109228560839473	9388.997571581682	0.5894	9.326162586788504	9.466799526290872	46.1947697898	Hexagonal	Group13
mp-10086	1.149810221645995	134.27402378321509	0.6384	5.981005653242649	15.66687448658128	94.4423122395	Tetragonal	Group16
mp-1008680	0.1633283859728043	1160.190259463548	0.7575	19.183229267187485	23.997045540371246	51.8528951833	Cubic	Group14
mp-1008786	0.6595989208472048	699.7594042086586	0.4729	9.136444248134904	23.20621949331387	51.5450493454	Cubic	Group16
mp-1009082	0.0398691875862831	56425.82493883669	0.2207	15.70656840963636	18.193198034778796	220.495975595	Tetragonal	Group14
mp-1009084	0.0932433743143323	3185.261340586322	0.5726	14.133937144669186	16.015995660006098	175.450951935	Tetragonal	Group14
mp-1009085	0.0891814119027005	1696.6592506219413	0.5922	9.725563218954242	10.836914801672751	131.815571075	Tetragonal	Group14
mp-1009087	0.0663492982925456	2729.211956467378	0.598	10.97551507529513	11.895113389361288	149.955768789	Tetragonal	Group14
mp-1009088	0.0581651358227272	5090.71948730717	0.5452	13.200290909654331	14.294543720562368	156.686712782	Tetragonal	Group14
mp-1009127	1.8077717995444893	69.09196259449106	0.5242	3.749417190112608	83.19721563564346	18.2566544807	Cubic	Group16
mp-1009129	1.5369118571383014	71.41396716589168	0.552	3.4586848220154995	13.323834457422654	19.4659993157	Hexagonal	Group16
mp-1009220	1.9222386857383944	23.437348775806367	0.7263	3.4954096377045403	18.558188550638903	25.3965034293	Cubic	other
mp-1009733	0.3110938117857253	857.0141689526401	0.6077	14.029135215494929	21.963121702916588	89.061666852	Cubic	Group14
mp-1009750	0.9402470656989684	34.91560742258486	1.0266	6.707762463482236	13.2081046933465	28.3526448248	Cubic	Group15
mp-1009792	0.0967323043584517	442.0284618912084	0.9648	37.59070401112085	54.02173484887768	22.9742290803	Cubic	Group14
mp-1009813	0.0032602989257794	153401.13162128336	0.4083	24.525736098834564	24.798632899204737	53.9907994386	Cubic	Group14
mp-1009819	3.2037807236268536	10.808240154643151	0.9917	4.5252160201196805	70.71283710372882	29.1454556971	Cubic	Group16
mp-1009820	0.0731612662593916	7917.327484537834	0.2778	12.089474267304322	15.969080835910471	32.0765160044	Cubic	Group14
mp-1011695	2.1157098276474464	228.9056225838634	0.5685	3.68170987688671	6.795583598408308	142.187424036	Cubic	Group16
mp-1014244	1.4165996643906558	12.191237216820223	1.4201	8.935347377738477	32.09168991334524	48.2777315124	Trigonal	Group15
mp-10159	0.8786236433886048	2358.583210290875	0.3416	7.643536630519399	18.99223567017201	147.608628088	Cubic	Group15
mp-10163	0.7230388094146526	574.2648118259146	0.5303	7.99494108071267	15.427855592154057	223.900469732	Tetragonal	Group13
mp-10167	2.3309523961106464	44.427119110799325	0.8693	5.100563251431977	13.910402176913031	179.944843478	Cubic	Group15
